Lat+Long,CFLL,Addr,CFAM,address_id,CF Zone,Latitude,Longitude,Street_Number,Street_Name,County,City,Country_Code,Zip_Code,State,FDAName,FDHName,Conduit Placed Date,Construction Complete (forecasted date),Construction Complete Date,Ready for Service Date,Locate_Group,Address,Uploaded to Sales Rabbit
32.696231-97.177348,11482,4408 STEEPLECHASE TRL,11482,11482,Arlington - 1.03 ,32.696231,-97.177348,4408,STEEPLECHASE TRL ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4408 STEEPLECHASE TRL ,
32.696149-97.176975,7538,4403 THREE OAKS DR,7538,7538,Arlington - 1.03 ,32.696149,-97.176975,4403,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4403 THREE OAKS DR,
32.695956-97.177128,10732,4405 THREE OAKS DR,10732,10732,Arlington - 1.03 ,32.695956,-97.177128,4405,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4405 THREE OAKS DR,
32.69577-97.17728,11385,4407 THREE OAKS DR,11385,11385,Arlington - 1.03 ,32.69577,-97.17728,4407,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4407 THREE OAKS DR,
32.69556-97.177456,9382,4409 THREE OAKS DR,9382,9382,Arlington - 1.03 ,32.69556,-97.177456,4409,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4409 THREE OAKS DR,
32.695285-97.177576,11540,4411 THREE OAKS DR,11540,11540,Arlington - 1.03 ,32.695285,-97.177576,4411,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4411 THREE OAKS DR,
32.695037-97.177862,7758,4505 KINGSWICK DR,7758,7758,Arlington - 1.03 ,32.695037,-97.177862,4505,KINGSWICK DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4505 KINGSWICK DR ,
32.694983-97.177531,10003,4415 THREE OAKS DR,10003,10003,Arlington - 1.03 ,32.694983,-97.177531,4415,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4415 THREE OAKS DR,
32.697051-97.175137,11497,4300 STEEPLECHASE TRL,11497,11497,Arlington - 1.03 ,32.697051,-97.175137,4300,STEEPLECHASE TRL ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4300 STEEPLECHASE TRL ,
32.696995-97.175432,9695,4304 STEEPLECHASE TRL,9695,9695,Arlington - 1.03 ,32.696995,-97.175432,4304,STEEPLECHASE TRL ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4304 STEEPLECHASE TRL ,
32.696942-97.175718,8309,4306 STEEPLECHASE TRL,8309,8309,Arlington - 1.03 ,32.696942,-97.175718,4306,STEEPLECHASE TRL ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4306 STEEPLECHASE TRL ,
32.696889-97.176004,9795,4308 STEEPLECHASE TRL,9795,9795,Arlington - 1.03 ,32.696889,-97.176004,4308,STEEPLECHASE TRL ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4308 STEEPLECHASE TRL ,
32.696836-97.176289,11544,4310 STEEPLECHASE TRL,11544,11544,Arlington - 1.03 ,32.696836,-97.176289,4310,STEEPLECHASE TRL ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4310 STEEPLECHASE TRL ,
32.696783-97.17656,7629,4312 STEEPLECHASE TRL,7629,7629,Arlington - 1.03 ,32.696783,-97.17656,4312,STEEPLECHASE TRL ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4312 STEEPLECHASE TRL ,
32.696746-97.175062,10282,4301 THREE OAKS DR,10282,10282,Arlington - 1.03 ,32.696746,-97.175062,4301,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4301 THREE OAKS DR,
32.696702-97.176797,10286,4314 STEEPLECHASE TRL,10286,10286,Arlington - 1.03 ,32.696702,-97.176797,4314,STEEPLECHASE TRL ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4314 STEEPLECHASE TRL ,
32.696693-97.175354,9873,4303 THREE OAKS DR,9873,9873,Arlington - 1.03 ,32.696693,-97.175354,4303,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4303 THREE OAKS DR,
32.69664-97.175639,7786,4305 THREE OAKS DR,7786,7786,Arlington - 1.03 ,32.69664,-97.175639,4305,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4305 THREE OAKS DR,
32.696587-97.175925,8433,4307 THREE OAKS DR,8433,8433,Arlington - 1.03 ,32.696587,-97.175925,4307,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4307 THREE OAKS DR,
32.696534-97.176211,8223,4309 THREE OAKS DR,8223,8223,Arlington - 1.03 ,32.696534,-97.176211,4309,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4309 THREE OAKS DR,
32.696474-97.176502,11077,4311 THREE OAKS DR,11077,11077,Arlington - 1.03 ,32.696474,-97.176502,4311,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4311 THREE OAKS DR,
32.69631-97.174922,9489,4300 THREE OAKS DR,9489,9489,Arlington - 1.03 ,32.69631,-97.174922,4300,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4300 THREE OAKS DR,
32.696258-97.175213,11011,4302 THREE OAKS DR,11011,11011,Arlington - 1.03 ,32.696258,-97.175213,4302,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4302 THREE OAKS DR,
32.696205-97.175499,11490,4304 THREE OAKS DR,11490,11490,Arlington - 1.03 ,32.696205,-97.175499,4304,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4304 THREE OAKS DR,
32.696152-97.175784,9884,4306 THREE OAKS DR,9884,9884,Arlington - 1.03 ,32.696152,-97.175784,4306,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4306 THREE OAKS DR,
32.696099-97.17607,8793,4308 THREE OAKS DR,8793,8793,Arlington - 1.03 ,32.696099,-97.17607,4308,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4308 THREE OAKS DR,
32.696056-97.176345,9878,4310 THREE OAKS DR,9878,9878,Arlington - 1.03 ,32.696056,-97.176345,4310,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4310 THREE OAKS DR,
32.695996-97.174793,7790,4301 HIGH SPRINGS CT,7790,7790,Arlington - 1.03 ,32.695996,-97.174793,4301,HIGH SPRINGS CT,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4301 HIGH SPRINGS CT,
32.695952-97.175042,8594,4303 HIGH SPRINGS CT,8594,8594,Arlington - 1.03 ,32.695952,-97.175042,4303,HIGH SPRINGS CT,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4303 HIGH SPRINGS CT,
32.695905-97.175296,10198,4305 HIGH SPRINGS CT,10198,10198,Arlington - 1.03 ,32.695905,-97.175296,4305,HIGH SPRINGS CT,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4305 HIGH SPRINGS CT,
32.695904-97.176534,7798,4400 THREE OAKS DR,7798,7798,Arlington - 1.03 ,32.695904,-97.176534,4400,THREE OAKS DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4400 THREE OAKS DR,
32.695858-97.175549,10738,4309 HIGH SPRINGS CT,10738,10738,Arlington - 1.03 ,32.695858,-97.175549,4309,HIGH SPRINGS CT,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4309 HIGH SPRINGS CT,
32.695809-97.175808,11549,4311 HIGH SPRINGS CT,11549,11549,Arlington - 1.03 ,32.695809,-97.175808,4311,HIGH SPRINGS CT,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4311 HIGH SPRINGS CT,
32.69581-97.176124,7632,4315 HIGH SPRINGS CT,7632,7632,Arlington - 1.03 ,32.69581,-97.176124,4315,HIGH SPRINGS CT,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4315 HIGH SPRINGS CT,
32.695494-97.174642,8443,4300 HIGH SPRINGS CT,8443,8443,Arlington - 1.03 ,32.695494,-97.174642,4300,HIGH SPRINGS CT,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4300 HIGH SPRINGS CT,
32.695449-97.174903,9495,4302 HIGH SPRINGS CT,9495,9495,Arlington - 1.03 ,32.695449,-97.174903,4302,HIGH SPRINGS CT,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4302 HIGH SPRINGS CT,
32.695402-97.175157,7541,4306 HIGH SPRINGS CT,7541,7541,Arlington - 1.03 ,32.695402,-97.175157,4306,HIGH SPRINGS CT,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4306 HIGH SPRINGS CT,
32.69537-97.175408,10604,4308 HIGH SPRINGS CT,10604,10604,Arlington - 1.03 ,32.69537,-97.175408,4308,HIGH SPRINGS CT,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4308 HIGH SPRINGS CT,
32.695344-97.175665,10324,4312 HIGH SPRINGS CT,10324,10324,Arlington - 1.03 ,32.695344,-97.175665,4312,HIGH SPRINGS CT,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4312 HIGH SPRINGS CT,
32.695301-97.175944,8884,4314 HIGH SPRINGS CT,8884,8884,Arlington - 1.03 ,32.695301,-97.175944,4314,HIGH SPRINGS CT,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4314 HIGH SPRINGS CT,
32.695098-97.17451,8705,4301 KINGSWICK DR,8705,8705,Arlington - 1.03 ,32.695098,-97.17451,4301,KINGSWICK DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4301 KINGSWICK DR ,
32.695059-97.174769,11486,4303 KINGSWICK DR,11486,11486,Arlington - 1.03 ,32.695059,-97.174769,4303,KINGSWICK DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4303 KINGSWICK DR ,
32.695039-97.17504,11501,4305 KINGSWICK DR,11501,11501,Arlington - 1.03 ,32.695039,-97.17504,4305,KINGSWICK DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4305 KINGSWICK DR ,
32.695024-97.175326,10017,4307 KINGSWICK DR,10017,10017,Arlington - 1.03 ,32.695024,-97.175326,4307,KINGSWICK DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4307 KINGSWICK DR ,
32.695021-97.175609,11081,4309 KINGSWICK DR,11081,11081,Arlington - 1.03 ,32.695021,-97.175609,4309,KINGSWICK DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4309 KINGSWICK DR ,
32.695019-97.175892,9629,4311 KINGSWICK DR,9629,9629,Arlington - 1.03 ,32.695019,-97.175892,4311,KINGSWICK DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4311 KINGSWICK DR ,
32.695016-97.176174,7762,4401 KINGSWICK DR,7762,7762,Arlington - 1.03 ,32.695016,-97.176174,4401,KINGSWICK DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,4401 KINGSWICK DR ,
32.694267-97.172398,9962,4105 WOODCASTLE CT,9962,9962,Arlington - 1.03 ,32.694267,-97.172398,4105,WOODCASTLE CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4105 WOODCASTLE CT ,
32.692284-97.170503,10105,3307 BRIDLEGATE DR,10105,10105,Arlington Proper,32.692284,-97.170503,3307,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3307 BRIDLEGATE DR ,
32.692063-97.170649,7691,3401 BRIDLEGATE DR,7691,7691,Arlington Proper,32.692063,-97.170649,3401,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3401 BRIDLEGATE DR ,
32.691707-97.170587,10305,3403 BRIDLEGATE DR,10305,10305,Arlington Proper,32.691707,-97.170587,3403,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3403 BRIDLEGATE DR ,
32.691567-97.171052,9858,3405 BRIDLEGATE DR,9858,9858,Arlington - 1.03 ,32.691567,-97.171052,3405,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3405 BRIDLEGATE DR ,
32.694304-97.170074,11448,3105 BRIDLEGATE DR,11448,11448,Arlington - 1.03 ,32.694304,-97.170074,3105,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3105 BRIDLEGATE DR ,
32.694027-97.170077,8556,3109 BRIDLEGATE DR,8556,8556,Arlington Proper,32.694027,-97.170077,3109,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3109 BRIDLEGATE DR ,
32.693765-97.170132,8916,3201 BRIDLEGATE DR,8916,8916,Arlington Proper,32.693765,-97.170132,3201,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3201 BRIDLEGATE DR ,
32.693508-97.170174,9364,3205 BRIDLEGATE DR,9364,9364,Arlington Proper,32.693508,-97.170174,3205,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3205 BRIDLEGATE DR ,
32.693246-97.170214,9783,3209 BRIDLEGATE DR,9783,9783,Arlington Proper,32.693246,-97.170214,3209,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3209 BRIDLEGATE DR ,
32.692992-97.170253,10703,3301 BRIDLEGATE DR,10703,10703,Arlington Proper,32.692992,-97.170253,3301,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3301 BRIDLEGATE DR ,
32.692744-97.170291,9987,3303 BRIDLEGATE DR,9987,9987,Arlington Proper,32.692744,-97.170291,3303,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3303 BRIDLEGATE DR ,
32.692502-97.170345,8207,3305 BRIDLEGATE DR,8207,8207,Arlington Proper,32.692502,-97.170345,3305,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3305 BRIDLEGATE DR ,
32.694775-97.173846,7620,3101 WOODSIDE DR,7620,7620,Arlington - 1.03 ,32.694775,-97.173846,3101,WOODSIDE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,3101 WOODSIDE DR ,
32.694545-97.173759,7817,3103 WOODSIDE DR,7817,7817,Arlington - 1.03 ,32.694545,-97.173759,3103,WOODSIDE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:002,,,#N/A,,,3103 WOODSIDE DR ,
32.694231-97.170809,8856,4001 WOODCASTLE CT,8856,8856,Arlington - 1.03 ,32.694231,-97.170809,4001,WOODCASTLE CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4001 WOODCASTLE CT ,
32.694259-97.171059,8860,4003 WOODCASTLE CT,8860,8860,Arlington - 1.03 ,32.694259,-97.171059,4003,WOODCASTLE CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4003 WOODCASTLE CT ,
32.694269-97.17133,7656,4005 WOODCASTLE CT,7656,7656,Arlington - 1.03 ,32.694269,-97.17133,4005,WOODCASTLE CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4005 WOODCASTLE CT ,
32.694269-97.171605,9474,4007 WOODCASTLE CT,9474,9474,Arlington - 1.03 ,32.694269,-97.171605,4007,WOODCASTLE CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4007 WOODCASTLE CT ,
32.694267-97.17187,10092,4101 WOODCASTLE CT,10092,10092,Arlington - 1.03 ,32.694267,-97.17187,4101,WOODCASTLE CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4101 WOODCASTLE CT ,
32.694266-97.17213,10982,4103 WOODCASTLE CT,10982,10982,Arlington - 1.03 ,32.694266,-97.17213,4103,WOODCASTLE CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4103 WOODCASTLE CT ,
32.692218-97.172228,9952,4006 MANORWOOD CT,9952,9952,Arlington - 1.03 ,32.692218,-97.172228,4006,MANORWOOD CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4006 MANORWOOD CT ,
32.692176-97.172576,11450,4008 MANORWOOD CT,11450,11450,Arlington - 1.03 ,32.692176,-97.172576,4008,MANORWOOD CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4008 MANORWOOD CT ,
32.694178-97.173262,10299,4111 WOODCASTLE CT,10299,10299,Arlington - 1.03 ,32.694178,-97.173262,4111,WOODCASTLE CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4111 WOODCASTLE CT ,
32.693822-97.173138,7597,4110 WOODCASTLE CT,7597,7597,Arlington - 1.03 ,32.693822,-97.173138,4110,WOODCASTLE CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4110 WOODCASTLE CT ,
32.691524-97.173375,10296,3420 BRIDLEGATE DR,10296,10296,Arlington - 1.02,32.691524,-97.173375,3420,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3420 BRIDLEGATE DR ,
32.691411-97.171471,8552,3407 BRIDLEGATE DR,8552,8552,Arlington - 1.03 ,32.691411,-97.171471,3407,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3407 BRIDLEGATE DR ,
32.691362-97.171797,9173,3409 BRIDLEGATE DR,9173,9173,Arlington - 1.03 ,32.691362,-97.171797,3409,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3409 BRIDLEGATE DR ,
32.691398-97.17213,8293,3411 BRIDLEGATE DR,8293,8293,Arlington - 1.03 ,32.691398,-97.17213,3411,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3411 BRIDLEGATE DR ,
32.691283-97.17242,9779,3415 BRIDLEGATE DR,9779,9779,Arlington - 1.03 ,32.691283,-97.17242,3415,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3415 BRIDLEGATE DR ,
32.69111-97.172652,8689,3419 BRIDLEGATE DR,8689,8689,Arlington - 1.03 ,32.69111,-97.172652,3419,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3419 BRIDLEGATE DR ,
32.691214-97.173337,10974,3422 BRIDLEGATE DR,10974,10974,Arlington - 1.02,32.691214,-97.173337,3422,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3422 BRIDLEGATE DR ,
32.690841-97.172753,9982,3421 BRIDLEGATE DR,9982,9982,Arlington - 1.03 ,32.690841,-97.172753,3421,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3421 BRIDLEGATE DR ,
32.690975-97.173658,11370,3411 WOODSIDE DR,11370,11370,Arlington - 1.02,32.690975,-97.173658,3411,WOODSIDE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3411 WOODSIDE DR ,
32.690658-97.173024,#N/A,3423 BRIDLEGATE DR,11481,11481,Arlington - 1.03 ,32.690658,-97.173024,3423,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3423 BRIDLEGATE DR ,
32.690562-97.17336,7609,3425 BRIDLEGATE DR,7609,7609,Arlington - 1.03 ,32.690562,-97.17336,3425,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3425 BRIDLEGATE DR ,
32.690537-97.173698,11376,3427 BRIDLEGATE DR,11376,11376,Arlington - 1.03 ,32.690537,-97.173698,3427,BRIDLEGATE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3427 BRIDLEGATE DR ,
32.690279-97.173452,10308,3419 WOODSIDE DR,10308,10308,Arlington - 1.03 ,32.690279,-97.173452,3419,WOODSIDE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3419 WOODSIDE DR ,
32.690057-97.173488,10986,3421 WOODSIDE DR,10986,10986,Arlington - 1.03 ,32.690057,-97.173488,3421,WOODSIDE DR ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,3421 WOODSIDE DR ,
32.693024-97.171428,10168,4002 FORT BRANCH DR,10168,10168,Arlington - 1.03 ,32.693024,-97.171428,4002,FORT BRANCH DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4002 FORT BRANCH DR,
32.693007-97.171188,7633,4000 FORT BRANCH DR,7633,7633,Arlington - 1.03 ,32.693007,-97.171188,4000,FORT BRANCH DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4000 FORT BRANCH DR,
32.693019-97.171672,7523,4004 FORT BRANCH DR,7523,7523,Arlington - 1.03 ,32.693019,-97.171672,4004,FORT BRANCH DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4004 FORT BRANCH DR,
32.693017-97.171916,9954,4006 FORT BRANCH DR,9954,9954,Arlington - 1.03 ,32.693017,-97.171916,4006,FORT BRANCH DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4006 FORT BRANCH DR,
32.693015-97.17216,9170,4008 FORT BRANCH DR,9170,9170,Arlington - 1.03 ,32.693015,-97.17216,4008,FORT BRANCH DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4008 FORT BRANCH DR,
32.693016-97.172413,7651,4100 FORT BRANCH DR,7651,7651,Arlington - 1.03 ,32.693016,-97.172413,4100,FORT BRANCH DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4100 FORT BRANCH DR,
32.692998-97.172666,11439,4102 FORT BRANCH DR,11439,11439,Arlington - 1.03 ,32.692998,-97.172666,4102,FORT BRANCH DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4102 FORT BRANCH DR,
32.692935-97.17293,10645,4104 FORT BRANCH DR,10645,10645,Arlington - 1.03 ,32.692935,-97.17293,4104,FORT BRANCH DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4104 FORT BRANCH DR,
32.692851-97.173193,9352,4108 FORT BRANCH DR,9352,9352,Arlington - 1.03 ,32.692851,-97.173193,4108,FORT BRANCH DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4108 FORT BRANCH DR,
32.692826-97.173447,9164,4110 FORT BRANCH DR,9164,9164,Arlington - 1.03 ,32.692826,-97.173447,4110,FORT BRANCH DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4110 FORT BRANCH DR,
32.692818-97.173706,11069,4112 FORT BRANCH DR,11069,11069,Arlington - 1.03 ,32.692818,-97.173706,4112,FORT BRANCH DR,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4112 FORT BRANCH DR,
32.692694-97.17131,10978,4001 MANORWOOD CT,10978,10978,Arlington - 1.03 ,32.692694,-97.17131,4001,MANORWOOD CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4001 MANORWOOD CT ,
32.692699-97.171579,11455,4003 MANORWOOD CT,11455,11455,Arlington - 1.03 ,32.692699,-97.171579,4003,MANORWOOD CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4003 MANORWOOD CT ,
32.692695-97.171844,7640,4005 MANORWOOD CT,7640,7640,Arlington - 1.03 ,32.692695,-97.171844,4005,MANORWOOD CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4005 MANORWOOD CT ,
32.692693-97.172104,10089,4007 MANORWOOD CT,10089,10089,Arlington - 1.03 ,32.692693,-97.172104,4007,MANORWOOD CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4007 MANORWOOD CT ,
32.692724-97.172374,11435,4009 MANORWOOD CT,11435,11435,Arlington - 1.03 ,32.692724,-97.172374,4009,MANORWOOD CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4009 MANORWOOD CT ,
32.692669-97.17273,8895,4011 MANORWOOD CT,8895,8895,Arlington - 1.03 ,32.692669,-97.17273,4011,MANORWOOD CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4011 MANORWOOD CT ,
32.692391-97.172776,7720,4010 MANORWOOD CT,7720,7720,Arlington - 1.03 ,32.692391,-97.172776,4010,MANORWOOD CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4010 MANORWOOD CT ,
32.692226-97.17145,7715,4000 MANORWOOD CT,7715,7715,Arlington - 1.03 ,32.692226,-97.17145,4000,MANORWOOD CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4000 MANORWOOD CT ,
32.692228-97.171706,9680,4002 MANORWOOD CT,9680,9680,Arlington - 1.03 ,32.692228,-97.171706,4002,MANORWOOD CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4002 MANORWOOD CT ,
32.692226-97.171966,8544,4004 MANORWOOD CT,8544,8544,Arlington - 1.03 ,32.692226,-97.171966,4004,MANORWOOD CT ,City of Arlington,Arlington,1,76016,Texas,FDA:003,FDH:001,,,#N/A,,,4004 MANORWOOD CT ,
